R,G,B
93,80,106
89,79,104
86,76,103
84,75,102
85,76,105
89,80,111
74,66,90
75,65,92
77,64,92
75,60,89
81,65,92
91,72,100
92,73,101
88,72,99
82,66,93
84,68,95
92,78,103
92,78,103
81,67,92
75,61,86
77,65,89
72,59,85
68,58,85
73,62,92
80,69,101
83,73,107
94,84,119
113,103,140
128,116,154
113,99,134
93,79,114
81,67,102
76,62,97
68,52,88
65,49,85
70,54,90
75,60,93
80,63,95
81,65,94
80,62,88
80,62,86
85,68,87
83,66,84
79,62,80
79,65,82
80,67,87
83,71,95
80,68,92
72,59,85
70,55,84
74,59,90
73,58,91
67,52,85
70,53,87
77,60,94
81,62,94
75,56,88
73,54,84
83,64,94
95,76,106
95,79,108
92,77,108
92,78,111
90,77,107
87,74,104
90,77,105
93,83,110
94,84,109
91,81,106
86,77,104
83,74,101
83,74,103
89,80,111
71,63,87
74,64,89
76,63,89
74,60,86
81,65,92
93,74,102
95,76,104
87,68,96
84,65,93
87,69,95
93,75,101
92,74,100
81,66,89
78,62,88
82,68,93
74,60,86
63,50,78
68,55,85
78,64,97
79,68,102
88,76,112
105,93,131
113,101,139
99,85,121
73,59,95
69,55,91
82,68,104
72,56,95
50,34,73
54,38,75
73,57,94
83,66,102
81,64,98
79,60,90
81,63,89
86,68,90
82,65,84
80,63,81
85,70,89
78,64,87
81,68,94
76,63,89
64,51,79
62,47,78
68,53,86
69,54,87
63,47,83
76,59,95
83,66,100
84,65,97
77,58,90
77,58,88
84,65,93
91,72,100
93,77,104
85,72,102
85,74,106
86,75,105
88,77,107
90,80,107
92,83,110
90,82,106
86,78,102
87,78,105
84,75,102
81,75,103
86,79,110
65,60,83
74,66,90
81,69,93
80,66,91
82,66,92
87,69,95
84,66,92
82,62,89
85,65,93
88,68,95
87,69,95
85,67,91
83,65,89
82,66,92
84,68,94
67,53,79
59,44,73
68,55,85
81,67,102
81,69,105
88,76,114
98,86,126
94,82,122
93,78,117
65,50,89
61,46,85
77,62,103
66,49,91
42,25,67
50,33,75
76,60,99
78,60,98
79,62,98
83,64,96
92,73,101
96,78,102
84,66,88
76,59,78
81,66,85
79,65,90
77,64,90
70,57,85
60,47,77
60,45,78
67,52,85
69,53,89
65,49,85
82,65,101
89,72,106
88,69,101
81,62,92
83,64,92
85,67,93
86,68,94
90,74,101
76,63,93
77,66,98
81,70,100
85,74,104
85,76,103
84,75,102
82,74,98
80,72,96
87,78,105
84,75,102
81,75,103
85,78,109
66,61,84
74,66,89
81,69,93
79,65,90
80,65,88
81,63,87
75,57,81
75,55,82
86,63,91
89,66,94
81,61,88
78,58,83
84,64,89
87,69,95
87,69,95
70,54,81
65,49,78
74,59,90
80,64,100
73,59,95
80,65,104
88,73,114
78,63,104
87,72,113
69,54,95
65,50,91
68,53,96
58,41,85
48,31,75
58,41,85
76,59,101
79,61,101
80,62,100
88,68,103
100,81,111
102,84,110
84,66,88
72,55,74
76,61,80
85,71,96
76,63,91
66,53,83
62,49,79
66,51,84
71,55,91
74,58,95
74,58,95
83,66,102
91,74,110
88,68,103
83,64,94
86,67,95
85,67,93
83,65,89
88,72,98
72,61,91
74,65,96
78,69,98
80,71,100
79,70,97
77,68,95
76,70,96
78,72,98
83,77,103
82,76,104
81,74,105
82,75,108
72,64,88
72,62,87
74,62,86
72,58,81
75,60,81
79,61,83
74,56,78
71,52,74
86,63,89
89,66,92
75,55,80
72,52,77
83,65,91
88,72,99
85,69,96
79,64,93
73,58,89
77,63,96
71,57,92
55,41,77
64,49,88
76,61,102
66,51,92
78,66,106
73,61,101
71,59,99
66,51,92
55,40,83
56,41,84
66,51,92
71,54,96
85,69,108
83,67,104
88,71,105
98,82,111
98,82,109
79,63,89
69,54,75
77,62,85
90,77,103
77,64,92
66,53,81
65,52,82
72,57,90
78,61,97
81,64,100
83,66,102
83,63,98
92,72,107
87,68,100
83,64,94
88,70,96
84,66,90
78,63,84
85,71,94
75,65,90
76,67,94
79,70,97
79,70,97
76,68,92
74,66,90
77,72,95
83,77,103
81,75,101
81,75,101
80,74,102
79,72,103
85,74,104
92,79,105
83,69,94
67,53,76
64,49,70
76,59,78
87,68,87
89,68,87
87,66,85
83,64,84
81,62,84
75,60,83
74,60,86
79,66,94
87,74,104
73,62,94
74,63,97
72,60,96
68,56,92
69,57,93
73,61,97
71,57,93
63,51,87
66,56,93
64,54,91
67,57,94
76,64,102
80,68,106
76,64,102
68,56,92
65,51,87
76,62,98
78,64,99
84,69,102
86,71,104
80,65,96
72,57,86
73,58,87
79,65,91
89,79,104
77,67,94
69,56,84
69,54,85
73,56,88
77,57,92
77,55,91
77,55,91
82,61,94
83,62,93
80,60,88
85,67,93
90,72,96
77,62,83
72,59,77
89,78,95
89,77,97
87,75,97
81,69,91
74,65,86
74,65,86
78,69,90
79,71,94
77,69,93
71,66,89
73,67,93
76,72,97
80,76,103
85,72,102
98,84,110
94,80,105
81,68,88
75,60,79
77,63,80
82,65,83
90,72,88
84,63,80
77,58,77
75,58,77
75,60,83
76,63,89
78,67,97
83,72,104
74,64,98
74,64,99
71,61,98
67,57,94
71,59,95
77,65,101
80,66,101
74,63,97
69,59,94
66,58,95
72,62,97
80,70,105
83,73,108
77,67,102
70,59,93
64,53,87
78,67,101
78,67,101
81,67,100
78,64,97
69,55,88
62,48,81
68,53,84
76,63,91
81,71,96
72,64,88
70,60,87
76,63,91
83,66,98
83,64,96
77,56,89
75,51,85
77,53,85
79,55,87
73,53,81
76,56,83
81,63,87
73,58,79
69,56,74
79,68,85
83,72,89
83,71,91
80,68,88
77,65,85
76,67,86
78,69,90
76,68,91
73,65,88
74,69,92
76,71,94
79,75,98
82,78,103
82,69,99
95,82,108
96,82,107
89,76,96
83,70,88
80,67,84
80,66,83
90,72,88
82,61,78
72,53,72
73,55,77
77,62,85
81,67,93
82,69,99
81,70,104
81,71,106
78,68,103
72,62,97
67,57,92
70,58,94
77,65,101
84,70,105
82,71,105
73,63,98
72,62,97
76,66,101
83,73,108
86,76,111
80,70,105
73,62,96
69,58,92
80,69,103
82,71,105
86,72,105
79,65,98
67,53,86
58,44,77
62,47,78
70,57,87
70,61,88
66,58,82
66,56,83
73,60,88
77,62,93
76,59,91
76,55,88
75,54,87
76,52,86
77,53,85
70,50,78
68,48,75
75,57,81
75,60,81
72,57,76
74,61,79
76,64,84
78,66,88
79,67,89
78,66,88
76,67,88
77,68,89
73,65,88
68,60,83
74,69,91
76,71,94
80,75,98
83,78,101
79,66,94
86,73,99
86,74,96
83,71,91
82,71,88
82,71,87
82,69,86
86,68,84
78,59,78
73,56,75
75,60,81
81,67,90
82,69,95
81,70,100
81,70,102
88,78,112
82,72,107
72,62,97
65,55,90
65,53,89
71,59,95
79,65,100
83,69,104
76,64,100
73,63,98
75,65,100
81,71,106
83,73,108
81,71,106
78,67,101
78,67,101
80,69,103
86,75,109
92,78,111
85,71,104
70,56,89
59,45,78
60,45,76
65,52,80
62,54,78
57,52,75
57,48,75
56,46,73
56,43,73
59,44,75
73,54,86
85,64,97
81,60,93
82,58,90
74,54,82
71,51,78
78,60,84
86,68,90
84,67,86
77,62,83
74,60,83
75,63,85
76,64,86
76,64,86
75,66,87
77,67,91
73,65,88
68,60,83
74,69,91
74,69,91
76,71,93
78,73,95
75,65,92
81,71,96
82,73,94
82,73,92
82,73,90
81,73,88
80,69,83
79,62,80
78,59,78
79,62,81
85,67,89
86,71,94
84,70,96
82,69,97
81,70,102
84,74,108
77,67,101
70,58,94
63,51,87
63,49,85
67,53,89
75,59,95
81,67,102
76,64,100
72,62,97
71,61,96
75,65,100
79,68,102
80,69,103
82,71,105
86,75,109
84,70,103
88,74,107
88,74,107
77,63,96
65,50,81
60,45,76
64,49,80
69,56,86
54,48,74
55,51,74
56,50,76
53,44,71
48,35,65
51,36,67
70,53,87
90,70,105
88,67,100
84,63,96
79,58,89
77,57,84
83,63,88
93,73,98
93,74,96
84,66,88
75,61,86
75,62,88
75,62,88
74,61,87
76,63,89
79,67,91
77,67,91
73,63,87
79,71,94
77,69,92
76,68,91
74,66,89
75,65,90
85,75,99
88,79,100
88,79,98
84,77,93
78,72,86
74,66,81
75,61,78
78,61,80
81,63,85
85,70,93
86,72,97
82,69,95
79,69,96
80,69,99
73,64,95
69,59,93
65,54,88
64,52,88
65,51,87
66,52,88
74,58,94
81,67,102
76,64,100
71,61,96
70,60,95
72,62,97
75,64,98
77,66,100
82,71,105
88,77,109
84,70,103
83,69,102
74,60,93
61,48,78
53,38,69
58,43,74
70,55,86
78,65,93
53,48,71
58,56,78
66,62,87
67,61,87
61,50,80
60,47,77
72,57,90
88,71,105
87,68,100
79,58,91
78,57,88
81,61,89
84,64,91
91,71,96
92,72,97
84,66,90
75,61,87
76,63,89
76,63,89
76,63,89
79,66,92
83,70,96
80,70,94
77,67,91
83,73,97
80,72,95
77,69,90
75,67,88
76,66,91
82,74,97
83,75,96
81,74,92
77,73,88
74,70,84
72,66,80
80,65,84
77,59,81
75,57,79
79,64,87
83,69,94
83,70,96
79,69,96
78,67,97
69,60,91
67,57,91
68,57,91
69,58,92
69,55,90
68,52,88
73,56,92
79,63,99
78,64,99
73,62,96
74,63,97
76,65,99
76,65,99
76,65,99
81,67,100
85,71,104
77,62,95
76,61,92
68,53,84
58,43,74
57,40,72
66,50,79
77,61,90
81,68,96
64,59,82
66,64,86
73,69,94
79,73,99
78,69,98
75,64,94
79,65,98
84,69,102
82,65,99
71,52,84
75,54,87
84,63,94
86,63,92
86,63,91
90,67,95
84,64,91
74,59,88
77,64,94
80,67,97
82,69,97
85,72,100
88,75,103
85,72,98
81,68,94
77,65,89
78,66,90
81,69,91
80,71,90
76,66,91
75,67,90
70,62,85
65,60,80
67,63,80
70,68,82
75,68,84
85,72,92
74,59,82
66,51,74
70,56,81
79,66,92
81,71,96
78,68,95
75,65,92
72,63,92
71,62,93
73,62,94
77,63,98
74,58,94
68,52,88
69,52,88
74,58,94
78,64,99
75,64,98
77,66,100
80,69,103
79,68,102
75,64,98
77,63,96
79,65,98
67,52,83
70,55,86
70,55,86
67,52,83
70,54,83
77,61,90
81,65,94
78,65,93
76,71,94
72,68,91
72,68,91
79,73,99
85,76,105
84,75,104
83,72,104
84,70,103
80,65,98
65,48,82
72,53,85
87,66,99
84,63,94
83,60,89
87,64,92
85,65,93
72,57,86
77,64,94
83,70,100
87,74,104
91,78,106
91,78,106
86,73,99
80,67,93
66,54,78
71,59,81
80,68,88
87,75,95
76,66,91
76,68,92
72,64,87
61,56,76
57,53,70
63,60,77
75,68,86
81,67,90
80,64,90
78,62,88
77,63,88
78,65,91
78,68,93
76,66,91
72,63,90
79,69,96
79,68,98
83,69,102
84,70,103
78,62,98
71,54,90
72,51,90
76,58,96
76,62,97
76,65,99
80,69,103
84,73,107
85,71,104
80,66,99
77,63,96
78,64,97
68,53,84
67,52,83
69,53,82
70,54,83
71,55,84
72,56,85
79,63,92
85,70,99
83,75,99
76,71,94
72,67,90
74,68,94
82,73,102
85,76,105
84,73,105
82,68,103
75,61,96
58,42,78
56,39,73
78,59,91
92,71,102
87,66,97
83,60,89
84,64,92
77,61,90
78,63,94
85,70,101
88,73,104
83,68,97
83,68,97
86,72,98
83,69,95
74,60,85
69,55,80
73,59,82
78,65,85
75,62,88
75,65,90
71,63,87
61,56,78
58,53,73
62,59,78
73,65,86
76,64,88
78,64,89
79,65,90
78,65,91
78,68,93
81,71,96
82,74,98
82,74,98
83,73,98
80,70,97
81,68,98
83,68,101
80,63,97
74,57,93
74,53,92
74,56,94
79,65,100
77,66,100
80,69,103
85,74,106
87,73,106
83,69,102
80,66,99
80,67,97
67,52,83
70,55,86
76,60,89
80,64,93
78,62,91
76,60,89
79,63,92
84,70,96
87,77,101
80,72,95
73,65,89
73,65,89
77,68,95
80,71,100
80,69,101
77,66,100
77,66,100
69,55,90
68,53,86
79,62,96
87,68,100
83,62,93
79,58,89
81,60,91
75,59,88
76,61,90
86,71,100
91,76,105
87,72,101
86,72,98
87,73,99
83,69,95
81,67,92
75,61,86
78,64,87
82,67,88
77,64,94
77,66,96
75,65,92
69,60,87
68,60,84
68,63,86
74,66,90
73,60,86
77,62,91
79,64,93
78,65,91
79,69,94
86,76,101
88,80,103
88,80,104
87,77,102
80,70,97
78,65,95
79,64,97
82,65,99
81,61,98
78,56,95
76,55,94
75,59,95
72,58,91
74,60,93
82,68,101
88,73,106
87,72,103
84,69,100
83,68,99
72,55,87
75,59,88
78,62,91
80,64,93
78,59,87
76,57,85
82,63,91
89,73,100
89,77,101
79,69,93
71,61,86
67,58,85
70,61,90
75,66,97
76,66,100
75,65,99
78,68,103
80,68,104
81,67,102
81,66,99
79,64,97
79,62,94
79,60,92
77,58,88
73,57,86
76,61,90
88,73,102
95,81,107
92,78,104
90,76,102
89,73,100
83,67,93
80,64,90
78,60,86
81,63,87
82,64,88
83,68,99
85,72,102
82,71,101
80,69,99
79,70,99
79,70,97
78,69,96
75,62,90
76,63,91
74,61,89
71,61,88
78,68,93
87,77,102
86,78,101
80,72,95
87,77,102
78,68,93
73,60,88
76,61,92
83,66,100
88,68,103
85,63,101
78,58,95
67,52,85
63,49,82
65,51,84
74,60,93
84,69,100
86,71,102
85,70,101
84,69,100
80,64,93
78,62,91
76,60,89
71,55,84
69,50,78
71,52,80
84,65,93
96,80,107
88,74,99
81,67,92
70,57,83
64,54,79
67,57,84
72,63,92
76,67,98
77,67,101
80,70,105
86,76,111
86,75,109
80,66,101
79,65,98
85,70,103
85,68,100
77,60,92
77,63,89
80,66,91
91,77,102
99,85,110
96,82,107
93,79,104
90,74,100
82,66,92
72,54,80
71,53,79
75,57,83
77,59,83
85,69,105
85,71,106
84,70,103
86,72,105
87,76,108
84,73,105
79,68,100
80,66,99
77,64,94
70,57,87
66,56,83
76,66,91
84,76,100
78,70,93
63,55,78
82,72,96
77,64,90
73,58,87
76,59,91
86,66,101
92,72,109
90,68,107
84,62,101
71,55,91
65,51,84
66,51,82
73,58,89
81,66,97
83,68,99
83,67,96
82,66,95
83,67,96
80,64,93
80,61,89
76,57,85
73,54,82
75,56,84
87,68,96
99,80,108
95,77,103
88,70,96
76,60,87
69,54,83
66,55,85
69,60,91
72,62,96
72,65,98
81,74,108
88,81,115
87,80,114
80,70,105
85,74,108
98,84,119
97,83,116
86,71,102
84,70,96
85,71,96
93,79,104
99,85,110
97,81,107
95,79,105
92,74,100
84,66,92
72,52,79
73,53,80
78,58,85
78,58,86
82,66,102
79,65,100
77,63,98
82,68,103
87,73,108
83,69,104
74,60,95
80,66,101
78,64,97
69,58,88
66,56,83
75,67,91
83,75,99
72,64,87
54,46,69
75,65,89
74,64,88
74,61,87
77,61,90
85,66,98
92,70,106
93,68,107
87,65,103
83,68,101
77,63,96
75,60,91
78,63,94
80,65,96
79,64,95
79,63,92
79,63,92
81,65,94
82,66,95
87,68,96
90,71,99
90,71,99
88,69,97
90,71,99
96,76,103
103,83,108
96,76,101
86,68,94
77,61,88
71,58,86
69,58,88
68,59,90
67,60,93
82,76,110
89,83,117
87,81,115
82,75,109
89,79,113
103,92,126
103,92,124
95,82,112
89,75,100
86,72,95
90,76,99
93,79,102
92,77,100
92,77,100
94,76,102
87,69,95
82,62,89
85,65,92
90,70,98
86,66,94
79,61,99
74,58,95
71,55,94
77,61,100
85,69,108
80,64,103
67,53,89
74,60,95
78,64,97
75,64,94
72,61,91
76,67,94
82,74,98
74,66,89
58,50,71
71,61,85
78,66,90
81,67,93
80,64,93
83,64,96
88,66,104
91,66,106
87,65,104
85,69,105
80,66,99
79,64,95
79,64,95
79,64,95
76,61,92
78,62,91
80,64,93
81,65,94
81,65,94
88,69,97
94,75,103
97,78,106
95,76,104
94,74,101
95,75,102
103,80,106
99,76,104
91,71,99
85,66,96
79,64,95
74,63,95
73,63,97
70,63,96
76,70,104
83,79,112
84,80,113
79,73,107
80,73,106
90,80,114
93,83,117
92,81,111
87,75,97
82,69,89
81,68,88
83,70,90
84,69,90
89,74,97
95,77,103
92,74,100
87,67,95
92,72,100
99,75,107
94,70,102
81,60,99
74,56,96
70,52,92
76,60,99
84,68,107
79,63,102
65,51,87
67,53,88
76,65,97
82,71,103
78,67,99
78,69,98
83,74,103
78,69,96
67,59,83
69,59,84
78,68,93
85,72,98
82,67,96
79,62,94
83,63,100
85,64,103
84,63,102
78,63,96
76,61,92
76,61,92
78,61,93
77,60,92
76,59,91
81,62,94
85,66,96
86,67,97
82,63,93
82,63,93
88,69,97
93,74,102
94,76,102
95,77,103
97,77,102
97,73,99
96,72,98
93,70,98
89,69,96
86,70,97
84,69,98
81,70,100
80,71,102
69,62,95
77,72,104
81,76,108
74,69,99
69,62,93
71,65,93
78,72,100
84,75,102
84,72,94
77,64,84
74,60,83
76,61,84
78,63,86
88,70,94
96,78,104
97,77,105
83,63,91
92,69,98
100,77,106
96,71,101
75,50,90
62,40,79
70,49,88
82,64,104
84,68,107
77,61,100
70,56,92
70,59,91
73,64,95
75,65,99
73,63,98
68,58,95
65,55,92
69,59,94
73,63,97
76,67,96
82,73,100
88,78,103
80,70,97
71,60,90
77,63,98
83,68,107
77,62,101
79,64,97
76,60,89
75,59,88
80,61,93
83,62,95
83,61,97
85,61,97
87,63,99
92,68,104
94,70,104
83,59,91
76,56,84
85,66,94
87,69,95
87,69,93
97,78,100
97,73,95
103,78,100
90,66,90
78,54,80
86,66,93
99,80,108
89,73,102
71,56,85
70,60,87
79,70,97
72,63,90
67,61,87
76,71,94
70,65,87
64,59,81
77,72,94
88,78,102
85,71,96
74,60,86
71,55,82
78,59,87
83,63,91
91,68,97
103,78,108
98,73,103
96,71,101
94,69,98
93,69,95
89,64,103
68,46,84
68,47,86
76,58,96
79,63,100
77,63,99
74,63,97
70,61,90
69,60,89
68,58,93
68,57,97
70,59,101
70,59,101
68,57,97
66,56,93
71,62,93
80,71,98
87,79,103
78,70,94
65,56,85
67,57,91
74,64,101
74,62,100
78,63,96
76,60,89
77,58,88
79,60,92
81,59,95
82,58,94
86,60,97
90,64,101
90,64,101
94,68,105
86,62,96
80,59,90
87,68,96
87,69,95
83,68,91
92,74,96
101,78,98
104,79,100
88,63,84
72,48,70
80,58,81
94,74,99
91,73,99
79,63,90
75,61,87
81,68,94
67,57,82
58,50,74
68,63,85
71,66,86
66,63,82
76,71,91
86,76,100
85,72,98
78,63,92
77,61,90
83,64,94
84,63,94
87,63,95
96,71,103
98,71,102
98,72,101
98,72,99
96,72,96
111,85,124
86,61,100
75,53,91
74,54,91
74,56,94
77,61,98
81,67,102
71,60,90
64,55,84
60,50,85
64,53,93
72,61,103
75,64,107
68,57,99
59,49,86
63,54,85
74,65,92
84,76,100
76,68,92
61,52,81
62,52,86
72,62,99
75,63,101
76,61,94
77,61,90
80,61,93
83,62,95
83,59,95
81,56,95
86,60,99
91,65,104
87,61,100
92,66,103
88,64,98
86,62,94
87,67,95
85,67,93
81,66,89
89,71,93
100,77,97
105,80,99
91,68,88
77,53,75
83,61,84
96,73,99
93,73,100
85,69,95
80,66,92
82,69,95
62,52,77
48,40,64
61,56,78
74,69,91
71,68,89
72,67,89
80,70,95
84,70,96
82,66,95
86,67,97
91,70,103
90,66,100
90,64,99
96,71,103
95,68,99
99,72,103
101,76,105
100,76,100
124,100,134
108,87,120
95,75,110
80,63,97
70,55,88
71,57,90
77,66,98
68,59,88
62,53,82
58,48,83
64,54,91
73,62,104
76,65,107
68,57,97
58,48,83
58,49,78
67,59,83
77,69,92
74,66,89
63,54,81
65,56,87
74,64,99
77,65,101
76,61,94
80,63,95
87,68,100
89,69,104
87,65,103
85,60,99
88,62,101
93,67,106
87,61,100
89,63,102
88,64,100
84,63,96
83,64,94
82,63,91
81,65,91
87,69,91
95,72,90
103,79,95
98,75,93
91,68,88
95,73,94
98,79,101
92,74,98
85,69,95
87,73,99
87,74,100
66,56,81
50,40,65
63,55,79
79,74,96
75,72,93
67,62,84
71,61,86
76,63,89
78,63,92
82,66,95
90,71,103
89,68,101
91,67,101
99,73,108
88,63,95
94,69,99
101,76,105
101,79,102
129,104,136
133,109,141
124,103,136
99,80,112
73,56,88
67,52,83
73,60,90
69,59,86
65,56,85
64,54,88
68,58,95
74,63,105
75,64,106
69,58,98
63,53,88
64,55,84
66,58,82
72,64,87
73,65,88
68,59,86
70,61,90
74,64,98
72,60,96
76,61,94
82,65,99
92,72,107
96,76,113
93,71,109
89,64,104
90,63,104
93,66,107
88,61,102
86,60,99
84,60,96
80,59,92
77,58,88
80,61,89
83,67,94
86,68,92
91,70,87
98,75,91
96,73,91
93,70,90
96,74,95
95,76,98
89,71,95
88,70,96
95,79,106
93,78,107
77,64,92
61,51,78
70,61,88
85,77,101
78,73,96
65,57,81
67,57,84
71,58,86
70,55,84
71,55,84
77,58,90
77,56,89
81,57,91
92,66,101
81,56,88
88,63,93
97,72,101
99,77,100
125,102,131
141,121,149
141,122,150
113,97,124
81,66,95
66,53,81
69,56,84
74,64,91
72,63,92
72,62,96
74,64,101
77,66,106
77,66,106
74,64,101
70,60,94
71,62,89
69,61,84
73,65,86
75,67,88
71,63,87
71,62,89
72,63,94
68,57,91
78,63,96
82,65,99
87,70,106
94,74,111
93,71,110
88,66,105
89,64,104
93,66,107
88,61,102
79,54,94
76,54,92
77,55,91
74,55,87
78,62,91
84,68,95
83,65,89
90,69,86
91,69,82
84,61,77
80,59,76
84,65,84
86,67,89
84,66,90
86,70,96
95,81,107
93,78,107
84,71,99
74,64,91
76,67,94
85,76,103
79,74,97
67,59,83
69,59,86
71,58,86
65,50,79
60,45,74
60,43,75
59,40,72
63,42,75
76,52,86
76,52,84
82,59,88
89,66,94
92,72,97
120,95,124
138,115,143
142,122,150
123,104,132
92,76,103
74,60,86
71,58,84
84,74,101
80,69,99
77,66,100
79,67,105
83,71,111
84,72,112
80,68,106
76,65,99
68,58,85
68,58,82
75,66,85
78,69,88
73,63,87
71,61,88
74,63,95
73,62,94
80,65,98
79,62,96
79,62,98
83,63,100
85,63,102
84,62,101
87,62,104
90,65,107
83,58,98
73,48,88
72,50,88
77,55,91
76,57,89
80,64,93
84,68,95
75,60,83
84,66,80
83,63,75
76,55,70
77,56,73
82,63,82
82,63,85
79,61,85
81,65,92
91,76,105
88,73,102
85,72,102
82,69,99
78,68,95
81,71,98
80,71,98
74,65,92
74,64,91
75,62,90
68,53,84
61,44,76
59,39,74
54,34,69
57,35,71
68,47,80
75,54,85
78,58,86
82,62,89
86,68,92
115,92,118
128,108,133
135,117,143
122,106,132
98,84,109
80,68,92
76,64,88
92,82,107
84,73,103
78,67,101
80,68,106
87,75,115
89,77,117
84,72,108
78,67,99
57,47,72
61,52,73
73,64,81
79,70,87
73,64,85
72,62,86
79,69,96
86,72,105
80,66,99
75,60,93
70,53,89
71,54,90
75,54,93
78,56,95
83,60,102
89,64,106
80,55,95
66,44,83
70,48,86
77,57,92
76,59,91
83,67,96
82,68,94
70,55,78
78,60,74
79,59,71
77,56,71
82,64,80
90,71,90
85,67,89
74,59,82
74,58,84
87,73,99
82,67,96
83,70,100
84,71,101
76,66,93
75,65,92
79,70,97
81,71,98
79,66,94
79,66,94
73,58,89
65,50,81
62,45,79
59,39,74
62,42,77
74,52,88
77,56,89
76,57,87
78,59,87
80,65,88
136,112,136
140,118,141
121,101,126
103,85,109
94,79,102
85,71,94
72,60,84
78,65,91
81,68,98
80,66,101
78,63,102
79,64,105
82,67,108
77,63,99
69,55,88
47,34,60
56,44,66
72,61,78
78,67,84
76,64,84
79,67,91
83,70,98
80,67,97
91,77,110
89,74,107
77,60,96
62,45,81
64,43,82
76,54,93
83,61,100
81,59,98
73,51,90
74,52,91
75,53,91
75,55,90
78,61,93
84,68,97
83,69,95
79,66,86
81,64,80
82,64,76
82,64,78
84,65,84
85,66,86
82,64,86
75,60,83
70,54,81
88,73,102
88,73,102
83,70,98
80,67,95
79,69,96
84,74,101
85,75,100
83,73,100
86,73,101
77,64,94
71,56,87
70,55,86
73,56,90
75,55,90
72,52,87
69,49,84
76,57,89
78,59,89
83,64,92
88,72,98
137,115,138
136,117,139
116,98,120
96,81,104
86,72,95
76,64,86
65,53,77
64,51,77
69,56,86
71,57,92
72,58,94
75,60,99
77,62,101
72,58,93
64,51,81
57,45,69
64,52,72
77,66,82
81,70,86
77,66,83
78,66,86
78,66,90
72,59,87
85,72,102
86,72,105
84,69,102
75,58,94
71,51,88
71,50,89
75,53,92
76,54,93
79,57,96
82,60,98
82,62,97
82,63,95
82,66,95
83,69,95
81,69,93
79,66,86
87,70,86
88,70,84
88,70,86
90,71,90
89,71,93
85,67,91
77,61,87
72,56,83
90,76,102
92,77,106
89,76,104
84,71,99
80,70,95
82,72,97
82,72,96
80,70,95
83,70,98
75,62,92
69,56,86
69,54,85
71,54,88
71,54,88
71,51,86
68,48,83
66,47,79
70,54,83
77,61,88
82,68,93
136,112,136
129,107,130
107,88,110
89,71,95
80,65,88
73,59,82
65,53,77
55,42,68
60,47,77
65,51,84
69,55,91
72,57,96
74,59,98
70,56,91
64,51,81
67,55,77
71,60,77
78,67,81
77,66,80
71,60,76
74,62,82
79,67,91
77,64,90
76,63,91
81,68,98
88,73,104
88,71,105
79,59,94
67,47,84
66,44,82
70,48,86
76,54,92
83,61,97
87,68,100
87,68,98
84,68,95
83,69,94
82,70,94
82,69,89
87,73,90
90,73,91
92,75,93
93,76,95
92,74,96
87,69,93
78,62,88
73,57,84
84,70,96
89,75,101
91,77,103
87,73,99
83,71,95
82,70,94
82,70,92
81,69,93
80,70,97
77,64,94
72,58,91
72,57,90
74,57,93
74,57,93
73,56,92
71,54,88
55,38,70
64,47,79
70,55,84
73,61,85
128,106,129
111,92,114
91,73,95
77,62,85
74,60,83
74,62,84
73,61,85
61,48,74
64,51,81
67,53,86
70,56,91
73,59,95
74,60,96
74,60,95
72,59,87
74,62,82
76,65,81
80,70,81
72,62,73
62,51,65
67,56,72
81,69,89
88,76,100
69,56,82
71,58,86
80,65,94
88,73,104
82,65,97
67,47,82
60,40,75
64,42,78
66,44,80
76,57,89
86,67,97
85,69,96
82,68,93
83,69,92
84,72,94
86,73,93
83,68,87
88,71,90
91,74,93
93,75,97
91,73,97
87,69,95
79,63,90
75,59,86
72,58,84
81,67,93
88,74,100
87,73,98
83,71,93
82,70,90
82,70,90
82,70,92
81,71,98
81,70,100
80,66,99
77,63,96
78,62,98
81,64,100
81,64,100
79,62,98
58,41,75
65,50,81
67,54,82
64,54,79
122,98,124
100,77,103
80,60,85
71,53,79
71,55,81
75,61,86
78,66,90
74,60,86
73,58,89
72,57,90
72,56,93
72,56,95
74,58,95
77,62,95
80,65,94
80,67,87
88,75,92
94,82,94
85,73,85
67,55,67
64,51,68
74,61,81
78,66,88
68,56,80
63,50,76
67,53,79
79,64,93
82,66,95
73,54,86
63,44,76
60,41,73
64,45,77
76,57,87
88,69,97
88,72,98
84,70,93
84,71,91
85,73,93
87,75,95
80,65,86
86,68,92
88,73,96
90,74,100
90,74,100
87,71,98
83,67,94
81,65,92
73,59,85
83,69,95
91,77,102
91,77,100
88,75,95
85,72,90
84,71,88
81,69,89
80,70,97
83,72,104
85,71,104
81,67,100
82,66,102
85,69,105
86,70,106
85,69,105
70,55,88
73,58,89
70,57,85
63,53,78
115,92,118
90,70,95
75,57,81
68,52,78
68,54,79
72,60,84
76,63,89
81,67,93
77,62,93
73,58,91
72,56,92
70,54,91
70,54,91
75,60,93
82,68,94
85,72,92
97,85,99
111,99,111
107,95,105
88,76,88
76,64,78
71,58,76
63,51,71
69,60,81
61,51,75
60,48,72
71,57,83
82,66,93
81,65,94
72,53,83
62,43,73
73,54,84
84,65,93
91,75,101
91,76,99
87,74,94
85,74,91
84,75,92
86,75,92
81,66,89
87,69,95
89,73,99
91,75,102
91,75,102
89,73,100
88,72,99
87,71,98
84,70,96
