R,G,B
177,129,117
178,130,118
178,130,118
176,128,116
174,126,114
174,126,114
177,129,117
180,132,120
181,133,123
181,133,123
181,133,123
181,133,123
181,133,123
180,132,122
179,131,121
178,132,119
181,137,124
178,136,120
176,134,118
174,132,116
173,130,114
172,129,113
171,128,112
171,128,112
172,126,111
150,114,100
152,119,104
155,122,107
154,121,106
149,117,102
150,118,103
155,123,108
156,124,109
153,122,104
150,122,101
151,123,102
155,124,106
158,127,109
159,127,114
158,126,113
154,120,110
151,117,107
149,115,106
148,114,105
149,112,103
148,111,102
149,113,101
151,115,101
154,116,103
156,118,105
155,117,104
153,115,102
152,114,103
153,115,102
155,117,104
156,118,105
155,117,104
153,115,102
153,115,102
153,115,102
154,116,103
154,116,103
155,118,102
155,118,102
155,118,102
155,118,102
154,117,101
154,117,101
155,118,102
157,120,104
159,121,108
158,120,107
155,117,104
152,114,101
155,117,104
157,119,106
159,121,108
159,121,108
158,121,105
159,122,106
162,125,109
165,128,112
168,129,112
166,127,110
163,124,107
161,122,105
160,121,104
161,122,105
162,123,106
164,125,108
164,125,108
161,122,105
158,119,102
157,118,101
159,120,103
161,122,105
162,123,106
161,124,106
161,124,108
159,123,107
156,120,104
154,118,102
153,117,103
155,119,105
159,123,109
162,126,112
162,126,114
161,125,113
157,120,111
153,116,107
151,114,105
152,115,106
157,120,111
160,124,112
161,123,112
161,123,110
162,124,111
161,123,110
160,122,109
159,121,108
157,119,106
156,118,105
161,123,110
163,125,112
166,128,115
168,130,117
168,130,117
167,129,116
164,126,113
162,124,111
161,124,108
160,123,107
159,122,106
159,122,106
159,120,105
160,121,106
160,121,106
160,121,106
163,121,107
164,122,108
165,123,109
166,124,110
168,126,112
171,129,115
173,131,117
174,132,120
169,125,116
170,123,115
168,121,113
167,120,112
165,121,112
167,123,114
169,126,117
171,128,119
165,122,113
165,122,113
164,124,114
164,124,114
164,124,114
162,122,112
161,121,111
159,121,110
163,125,114
165,127,116
168,130,119
169,131,120
168,130,119
165,127,116
163,123,113
160,120,110
168,128,118
167,127,117
167,125,113
165,123,111
165,123,111
165,123,111
167,123,112
168,124,113
165,121,112
167,123,114
169,125,116
171,127,118
173,129,118
175,131,120
175,131,120
176,132,121
173,129,116
172,128,115
170,126,113
167,123,110
167,124,108
170,127,111
176,133,117
180,137,121
183,135,123
182,134,122
181,133,121
179,131,119
178,130,118
179,131,119
180,132,120
181,133,121
177,129,119
177,129,119
178,130,120
178,130,120
178,130,120
177,129,119
177,129,119
175,128,118
177,133,120
176,134,118
176,134,118
176,134,118
176,133,117
176,133,117
176,133,117
176,133,117
181,135,120
153,117,103
153,117,103
153,120,105
153,120,105
150,117,102
151,118,103
155,122,107
155,123,108
153,122,104
154,126,105
154,126,105
156,125,107
158,127,109
160,128,115
159,127,114
157,123,113
155,121,111
151,117,108
150,116,107
149,112,103
147,110,101
147,111,99
149,113,99
153,115,102
155,117,104
157,119,108
156,118,107
155,117,108
156,118,107
158,120,109
159,121,110
159,121,110
158,120,109
152,114,101
153,115,102
155,117,104
157,119,106
157,120,104
157,120,104
156,119,103
155,118,102
153,116,98
154,117,99
156,119,103
159,122,106
160,122,109
158,120,107
153,115,104
149,111,100
156,118,107
158,120,109
160,122,109
161,123,110
162,125,109
164,127,111
167,130,112
170,133,115
172,133,116
171,132,115
168,129,112
166,127,110
164,125,108
164,125,108
164,125,108
165,126,109
162,123,106
159,120,103
155,116,99
154,115,98
155,116,99
158,119,102
159,120,103
159,122,104
156,119,103
156,120,104
155,119,103
152,116,100
149,113,99
149,113,99
154,118,104
158,122,108
161,125,113
160,124,112
157,120,111
153,116,107
150,113,104
151,114,105
155,118,109
159,123,111
162,124,113
161,123,110
160,122,109
159,121,108
158,120,107
158,120,107
158,120,107
158,120,107
159,121,108
162,124,111
165,127,114
168,130,117
167,129,116
165,127,114
161,123,110
159,121,108
161,121,109
160,120,108
160,120,108
159,119,107
160,120,108
160,120,108
161,121,109
162,122,110
162,122,110
163,123,111
165,125,113
166,126,114
167,127,115
168,128,116
168,128,116
170,128,116
170,126,117
168,124,115
165,121,112
164,120,111
164,120,111
167,123,114
169,126,117
171,128,119
167,127,117
167,127,117
166,126,116
166,126,116
164,126,115
162,124,113
160,122,111
159,121,110
164,126,117
165,128,119
169,132,123
171,134,125
171,133,122
167,129,118
163,125,114
160,122,111
167,127,115
167,127,115
166,126,114
166,126,114
167,125,111
165,123,109
164,122,108
163,121,109
167,123,114
170,126,117
173,129,120
176,132,123
178,134,123
179,135,124
178,134,123
178,134,123
175,131,118
174,130,117
173,129,116
171,127,114
171,128,112
174,131,115
180,137,121
184,141,125
187,139,125
184,136,122
181,133,119
179,131,117
180,132,120
180,132,120
180,132,120
179,131,119
173,125,115
173,125,115
173,125,115
173,125,115
174,125,118
174,125,118
174,125,118
173,126,116
175,131,118
175,133,117
175,133,117
176,134,118
177,134,118
177,134,118
176,133,117
176,133,117
184,138,123
158,122,108
156,120,106
156,120,106
154,121,106
153,120,105
152,119,104
153,120,105
153,121,106
152,121,103
153,125,104
152,124,102
153,122,102
153,122,104
155,123,108
156,124,111
155,121,111
154,120,110
153,119,110
151,117,108
150,113,104
147,110,101
147,110,101
148,112,100
152,114,103
154,116,105
156,118,109
156,118,109
156,118,109
157,119,110
158,120,111
159,121,110
159,121,110
159,121,110
153,115,102
153,115,102
154,116,103
154,116,103
155,118,102
156,119,103
156,119,103
156,119,103
153,116,98
154,117,99
155,118,102
158,121,105
160,122,109
159,121,108
156,118,107
154,116,105
158,120,109
159,121,110
160,122,111
161,123,110
162,125,109
164,127,109
166,129,111
168,131,113
172,133,116
171,132,115
169,130,113
167,128,111
166,127,110
165,126,109
164,125,108
164,125,108
160,121,104
157,118,101
153,114,97
151,112,95
153,114,97
155,116,99
157,118,101
157,120,102
154,117,101
154,118,102
154,118,102
151,115,99
147,111,97
147,111,97
152,116,102
157,121,107
159,123,111
158,122,110
156,119,110
152,115,106
150,113,104
151,114,105
154,117,108
157,121,109
160,122,111
160,122,109
160,122,109
161,123,110
161,123,110
161,123,110
161,123,110
161,123,110
160,122,109
161,123,110
163,125,112
164,126,113
163,125,112
162,124,111
160,122,109
159,121,108
162,122,110
161,121,109
161,121,109
161,121,109
162,122,110
163,123,111
164,124,112
165,125,113
163,123,111
164,124,112
166,126,114
167,127,115
168,128,116
167,127,115
166,126,114
165,125,113
170,126,117
168,124,115
166,122,113
164,120,111
165,121,112
166,123,114
169,126,117
171,128,119
168,128,118
167,127,117
167,127,117
166,126,116
165,127,116
164,126,115
163,125,114
162,124,113
163,126,117
166,129,120
170,133,124
172,135,126
172,134,125
169,131,120
164,126,115
160,122,111
165,125,113
166,126,114
167,127,115
168,128,116
168,126,112
165,123,109
162,120,106
160,118,104
166,122,111
169,125,116
173,129,120
177,133,124
179,135,124
179,135,124
178,134,123
177,133,122
177,133,120
176,132,119
174,130,117
171,127,114
170,127,111
171,128,112
175,132,116
179,136,120
185,137,123
182,134,120
178,130,116
176,128,114
176,128,116
176,128,116
175,127,115
173,125,113
171,123,113
171,123,113
171,123,113
171,123,113
172,123,116
173,124,117
173,124,117
173,126,116
175,131,118
174,132,116
174,132,116
174,132,116
174,131,115
173,130,114
171,128,112
170,127,111
178,132,117
159,122,106
160,124,108
159,123,107
156,123,106
156,123,106
155,122,105
153,120,103
152,119,102
151,120,100
151,123,101
150,122,100
150,119,99
151,120,102
152,120,105
153,121,108
153,119,109
152,118,108
154,120,111
152,118,109
151,114,106
149,112,103
148,111,102
149,113,101
152,114,103
153,115,104
153,115,106
154,115,108
155,116,109
155,117,108
155,117,108
155,117,108
156,118,107
157,119,108
154,116,103
153,115,102
151,113,100
149,111,98
150,113,97
153,116,100
157,120,104
159,122,106
153,116,98
151,114,95
151,114,96
153,116,100
156,118,105
159,121,110
160,122,113
160,122,113
160,122,113
160,122,111
159,121,110
159,121,108
160,123,107
161,124,106
161,124,106
161,124,105
167,128,111
167,128,111
167,128,111
166,127,110
165,126,109
164,125,108
163,124,107
162,123,106
160,121,104
157,118,101
153,114,97
152,113,96
153,114,97
156,117,100
157,118,101
156,119,101
155,118,102
155,119,103
155,119,103
152,116,100
150,114,100
150,114,100
153,117,103
157,121,107
157,121,109
157,121,109
155,118,109
152,115,106
149,112,103
150,113,104
153,116,107
155,119,107
152,114,103
155,117,104
158,120,107
162,124,111
164,126,113
163,125,112
162,124,111
161,123,110
163,125,112
161,123,110
160,122,109
158,120,107
158,120,107
159,121,108
161,123,110
162,124,111
165,125,115
166,123,114
166,123,114
166,123,114
167,124,115
168,125,116
169,126,117
170,127,118
164,124,114
165,125,115
167,127,117
168,128,118
168,128,118
167,127,117
165,125,115
164,124,114
169,125,116
168,124,115
167,123,114
166,122,113
166,123,114
167,124,115
169,126,117
168,128,118
167,127,117
167,127,117
165,127,116
165,127,116
165,127,116
166,128,117
166,128,117
166,128,117
164,127,118
166,129,121
169,132,124
171,134,125
170,133,124
167,130,121
163,125,114
160,122,111
163,125,112
164,126,113
168,129,114
168,129,114
167,128,113
163,124,109
161,119,103
158,116,102
163,119,108
166,122,113
170,126,117
174,130,121
176,132,121
176,132,121
175,131,120
174,130,119
175,131,118
174,130,117
173,129,116
170,126,113
169,126,110
169,126,110
173,130,114
176,133,117
182,135,119
179,132,116
176,128,114
173,125,111
172,124,110
172,124,110
171,123,111
170,122,110
172,124,114
171,123,113
171,122,115
172,123,116
173,124,117
174,125,118
176,127,122
176,129,121
175,132,116
174,133,115
174,133,115
174,133,115
174,131,114
173,130,113
173,130,113
172,129,112
176,130,114
158,121,105
160,124,108
158,122,106
156,123,106
158,125,108
157,124,107
153,120,103
151,118,101
152,121,101
154,123,102
151,123,99
152,121,101
153,122,102
154,122,107
155,123,108
155,121,111
153,119,109
154,120,111
153,119,110
153,116,108
152,115,107
151,114,105
151,114,105
153,115,104
154,116,107
153,114,107
154,115,108
155,116,109
154,115,108
153,115,106
152,114,105
153,115,106
155,117,106
155,117,106
152,114,101
149,111,98
147,109,96
148,111,95
152,115,99
157,120,104
161,124,106
152,115,96
150,113,94
149,112,94
150,113,97
154,116,103
159,121,110
162,124,115
163,125,116
163,125,116
160,122,113
158,120,109
157,119,106
158,121,105
158,121,103
157,120,101
156,119,100
161,122,105
163,124,107
164,125,108
166,127,110
166,127,110
166,127,110
164,125,108
164,125,108
160,121,104
158,119,102
156,117,100
155,116,99
157,118,101
158,119,102
158,119,102
157,120,102
157,120,104
155,119,103
154,118,102
154,118,102
155,119,105
156,120,106
157,121,107
158,122,108
155,119,107
155,119,107
154,117,108
151,114,105
149,112,103
149,112,103
151,114,105
154,118,106
147,109,98
150,112,99
155,117,104
160,122,109
162,124,111
162,124,111
160,122,109
158,120,107
163,125,112
160,122,109
157,119,106
155,117,104
156,118,105
159,121,108
163,125,112
165,127,114
170,127,118
169,126,117
169,126,119
169,126,117
169,126,119
170,127,118
170,127,120
171,128,119
166,126,118
166,126,116
166,126,118
167,127,117
167,127,119
166,126,116
166,126,118
165,125,115
167,124,115
169,125,116
169,125,116
170,126,117
169,126,117
169,126,117
167,127,117
167,127,117
166,126,116
166,126,116
165,127,116
165,127,116
165,127,116
166,128,117
167,129,118
167,131,119
163,126,118
165,128,120
167,130,122
168,131,123
167,130,121
164,127,118
162,124,113
160,122,111
161,123,110
163,125,112
167,128,113
168,129,114
167,128,113
164,125,110
161,119,103
159,117,103
161,117,106
164,120,111
167,123,114
170,126,117
172,128,117
173,129,118
172,128,117
172,128,117
171,127,114
172,128,115
171,127,114
170,126,113
169,126,110
170,127,111
174,131,115
177,134,118
179,132,116
179,132,116
178,130,116
174,126,112
171,123,109
169,121,107
170,122,110
172,124,112
174,126,116
173,125,115
173,124,117
173,124,117
175,126,119
177,128,121
180,131,126
180,133,125
175,132,116
174,133,115
174,133,115
175,134,116
177,134,117
179,136,119
181,138,121
182,139,122
181,135,119
159,122,106
157,121,105
154,118,102
155,119,103
159,123,107
158,125,108
153,120,103
152,119,102
154,123,103
156,125,104
153,125,101
155,124,104
156,125,105
157,125,110
157,125,110
156,122,112
154,120,110
152,118,109
153,119,110
155,118,110
155,118,110
155,118,109
154,117,108
155,117,106
154,116,107
155,116,109
157,118,113
158,119,112
156,117,110
153,114,107
152,114,105
153,115,106
155,117,106
154,116,105
152,114,103
150,112,99
150,112,99
151,114,98
154,117,101
158,121,103
161,124,106
155,118,99
153,116,97
153,116,98
155,118,102
159,121,108
163,125,114
164,126,117
164,126,117
165,127,118
162,124,115
159,121,110
158,120,107
160,123,107
160,123,105
159,122,103
157,120,101
158,119,102
160,121,104
164,125,108
168,129,112
169,130,113
170,131,114
169,130,113
168,129,112
161,122,105
160,121,104
159,120,103
160,121,104
162,123,106
162,123,106
161,122,105
158,121,103
160,123,107
155,119,103
152,116,100
154,118,102
159,123,109
162,126,112
161,125,111
159,123,109
154,118,106
154,118,106
153,116,107
151,114,105
148,111,102
148,111,102
150,113,104
152,116,104
151,113,102
152,114,101
155,117,104
158,120,107
159,121,108
159,121,108
158,120,107
157,119,106
160,122,109
159,121,108
157,119,106
156,118,105
157,119,106
160,122,109
164,126,113
166,128,117
171,128,121
171,128,121
170,127,121
169,126,119
169,126,120
169,126,119
170,127,121
170,127,120
166,125,119
166,126,118
166,125,119
165,125,117
164,125,118
165,127,118
166,127,120
167,127,119
167,124,115
168,125,116
171,128,119
173,130,121
173,130,121
172,129,120
168,128,118
167,127,117
168,128,118
167,127,117
165,127,116
164,126,115
164,126,115
164,126,115
164,128,116
165,129,117
163,126,118
161,127,118
162,128,119
162,128,119
163,126,117
161,124,115
161,123,112
160,122,111
160,122,109
162,124,111
165,126,111
167,128,113
166,127,110
164,125,108
160,121,104
160,118,104
163,119,108
164,120,111
166,122,113
169,125,116
171,127,116
172,128,117
173,129,118
173,129,118
170,126,113
171,127,114
170,126,113
168,124,111
167,124,108
167,124,108
170,127,111
173,130,114
174,127,111
178,131,115
179,132,116
175,128,112
168,120,106
166,118,104
170,122,110
175,127,115
175,127,117
175,127,117
174,125,118
175,126,119
176,127,122
179,130,125
182,133,128
183,136,128
177,134,118
175,134,116
174,133,115
174,133,115
176,133,116
180,137,120
183,140,123
186,143,126
182,136,120
162,126,110
152,116,100
147,114,97
151,115,99
156,123,106
157,124,107
153,120,103
153,120,103
156,125,107
155,124,104
155,124,104
155,124,106
157,125,110
159,127,112
158,126,113
157,123,113
154,120,110
151,117,108
152,118,109
156,119,111
157,120,111
157,120,111
156,119,110
156,118,107
155,117,106
159,119,111
161,121,113
162,122,114
160,120,112
156,116,108
154,114,106
155,115,105
157,117,107
154,114,102
154,114,102
154,114,102
154,115,100
156,117,102
158,119,104
159,120,103
161,122,105
159,122,104
159,122,104
160,123,107
163,126,110
166,128,115
168,130,119
167,129,120
165,127,118
166,128,119
163,125,116
160,122,111
160,122,109
162,125,109
163,126,110
161,124,106
159,122,104
157,118,101
160,121,104
165,126,111
170,131,114
173,134,119
174,135,118
173,134,119
172,133,116
162,123,108
161,122,105
162,123,108
163,124,107
165,126,111
165,126,109
162,123,108
160,121,106
160,124,108
154,118,102
151,115,99
154,118,102
161,125,111
165,129,115
163,127,113
159,123,109
153,117,105
154,118,106
153,116,107
150,113,104
148,111,102
148,111,102
150,113,104
152,115,106
158,120,109
158,120,107
158,120,107
157,119,106
158,120,107
158,120,107
159,121,108
159,121,108
157,119,106
157,119,106
157,119,106
158,120,107
160,122,109
162,124,111
164,126,113
165,127,116
170,130,122
171,128,122
170,127,121
169,126,120
168,125,119
168,125,119
168,125,119
168,125,119
167,126,120
166,125,119
165,124,118
164,123,117
163,124,117
165,126,119
166,127,120
168,128,120
164,124,116
167,127,117
172,129,120
173,133,123
175,132,123
171,131,121
168,128,118
166,126,116
170,130,120
169,129,119
167,127,117
165,125,115
164,124,114
164,124,114
163,125,114
164,126,115
163,126,117
162,125,116
162,125,117
161,124,115
160,123,114
160,122,111
160,122,111
160,122,109
159,121,108
161,123,110
165,126,111
166,127,112
166,127,110
164,125,108
161,122,105
161,119,105
165,121,110
165,121,110
167,123,112
169,125,114
171,127,116
173,129,116
174,130,119
175,131,118
172,128,115
172,128,115
170,126,113
167,123,110
163,120,104
161,119,103
163,120,104
164,121,105
167,124,108
174,128,113
177,131,116
172,126,111
164,118,103
161,115,102
166,120,107
174,128,115
175,128,118
175,127,117
175,126,119
175,126,119
177,128,121
180,131,124
184,135,130
185,138,128
180,137,121
177,136,118
174,133,115
172,131,113
173,130,113
176,133,116
180,137,120
182,139,122
178,132,116
156,123,108
149,116,101
146,114,99
147,114,99
149,117,102
154,122,107
156,124,109
154,122,107
152,120,105
157,125,112
158,124,114
157,123,113
157,123,113
158,124,114
158,124,114
162,125,116
162,125,116
158,121,112
159,122,113
160,122,113
158,120,109
155,117,106
154,116,105
158,118,108
161,121,111
158,116,104
157,115,101
156,114,100
155,113,99
155,113,99
156,114,100
157,115,101
158,116,102
157,115,101
157,115,101
156,114,100
154,112,96
158,116,100
164,122,106
164,122,106
159,117,101
157,117,105
158,120,107
161,123,110
162,124,111
163,125,114
165,127,116
168,130,119
170,132,121
